Subject,Accuracy,Cross-Return,Horizontal-Vertical
80,0,Cross,Vertical
80,0,Cross,Horizontal
80,1,Cross,Horizontal
80,1,Cross,Vertical
80,1,Cross,Horizontal
80,0,Cross,Horizontal
80,1,Cross,Horizontal
80,1,Cross,Horizontal
80,0,Cross,Horizontal
80,1,Cross,Vertical
80,1,Cross,Horizontal
80,1,Cross,Horizontal
80,1,Cross,Vertical
80,1,Cross,Horizontal
80,0,Cross,Horizontal
80,1,Cross,Vertical
80,0,Cross,Vertical
80,1,Cross,Vertical
80,0,Cross,Horizontal
80,1,Cross,Vertical
80,1,Cross,Horizontal
80,1,Cross,Horizontal
80,1,Cross,Horizontal
80,1,Cross,Horizontal
80,0,Cross,Horizontal
80,1,Cross,Horizontal
80,0,Cross,Vertical
80,1,Cross,Horizontal
80,0,Cross,Vertical
80,1,Cross,Vertical
80,1,Cross,Vertical
80,1,Cross,Vertical
80,0,Cross,Horizontal
80,0,Cross,Horizontal
80,1,Cross,Vertical
80,0,Cross,Horizontal
80,1,Cross,Vertical
80,1,Cross,Vertical
80,1,Cross,Vertical
80,1,Cross,Vertical
80,1,Cross,Horizontal
80,1,Cross,Horizontal
80,1,Return,Vertical
80,0,Return,Horizontal
80,1,Return,Horizontal
80,0,Return,Vertical
80,0,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Vertical
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Vertical
80,0,Return,Vertical
80,1,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Horizontal
80,0,Return,Vertical
80,0,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Horizontal
80,0,Return,Vertical
80,1,Return,Vertical
80,0,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Vertical
80,0,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Vertical
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Vertical
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Vertical
80,1,Return,Vertical
80,1,Return,Vertical
80,1,Return,Vertical
80,1,Return,Vertical
80,0,Return,Vertical
80,0,Return,Horizontal
80,0,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Vertical
80,0,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Horizontal
80,1,Return,Vertical
80,1,Return,Vertical
80,0,Return,Horizontal
81,0,Cross,Vertical
81,1,Cross,Vertical
81,1,Cross,Horizontal
81,1,Cross,Horizontal
81,0,Cross,Horizontal
81,1,Cross,Horizontal
81,0,Cross,Horizontal
81,1,Cross,Vertical
81,1,Cross,Vertical
81,1,Cross,Horizontal
81,1,Cross,Vertical
81,0,Cross,Horizontal
81,1,Cross,Horizontal
81,0,Cross,Vertical
81,1,Cross,Horizontal
81,0,Cross,Horizontal
81,1,Cross,Vertical
81,0,Cross,Horizontal
81,0,Cross,Horizontal
81,1,Cross,Horizontal
81,0,Cross,Horizontal
81,1,Cross,Horizontal
81,0,Cross,Vertical
81,1,Cross,Vertical
81,0,Cross,Horizontal
81,1,Cross,Horizontal
81,1,Cross,Horizontal
81,1,Cross,Vertical
81,0,Cross,Vertical
81,0,Cross,Horizontal
81,1,Cross,Vertical
81,0,Cross,Horizontal
81,1,Cross,Horizontal
81,1,Cross,Vertical
81,0,Cross,Horizontal
81,0,Cross,Vertical
81,0,Cross,Horizontal
81,0,Cross,Vertical
81,1,Cross,Vertical
81,0,Cross,Vertical
81,1,Cross,Vertical
81,0,Cross,Horizontal
81,1,Cross,Vertical
81,1,Cross,Horizontal
81,0,Cross,Vertical
81,0,Cross,Horizontal
81,0,Cross,Vertical
81,1,Cross,Horizontal
81,0,Cross,Vertical
81,1,Cross,Vertical
81,0,Cross,Vertical
81,0,Cross,Vertical
81,0,Cross,Horizontal
81,1,Cross,Vertical
81,0,Cross,Vertical
81,0,Cross,Horizontal
81,0,Cross,Vertical
81,1,Cross,Vertical
81,0,Cross,Vertical
81,1,Cross,Vertical
81,1,Cross,Horizontal
81,0,Cross,Horizontal
81,0,Cross,Vertical
81,0,Cross,Horizontal
81,0,Return,Horizontal
81,0,Return,Horizontal
81,0,Return,Horizontal
81,0,Return,Vertical
81,0,Return,Vertical
81,1,Return,Vertical
81,1,Return,Vertical
81,1,Return,Horizontal
81,1,Return,Horizontal
81,0,Return,Horizontal
81,0,Return,Horizontal
81,0,Return,Horizontal
81,0,Return,Vertical
81,1,Return,Vertical
81,1,Return,Vertical
81,1,Return,Vertical
81,0,Return,Vertical
81,1,Return,Vertical
81,1,Return,Horizontal
81,1,Return,Vertical
81,1,Return,Horizontal
81,1,Return,Vertical
81,0,Return,Horizontal
81,0,Return,Horizontal
81,1,Return,Horizontal
81,0,Return,Vertical
81,1,Return,Vertical
81,0,Return,Horizontal
81,0,Return,Horizontal
81,1,Return,Vertical
81,0,Return,Horizontal
81,1,Return,Vertical
81,1,Return,Vertical
81,1,Return,Horizontal
81,1,Return,Vertical
81,1,Return,Horizontal
81,1,Return,Horizontal
81,1,Return,Vertical
81,1,Return,Vertical
81,1,Return,Vertical
81,1,Return,Vertical
81,1,Return,Horizontal
81,0,Return,Horizontal
81,0,Return,Horizontal
81,1,Return,Horizontal
81,1,Return,Horizontal
81,1,Return,Vertical
81,1,Return,Vertical
81,1,Return,Horizontal
81,1,Return,Horizontal
81,1,Return,Horizontal
81,1,Return,Horizontal
81,1,Return,Horizontal
81,1,Return,Vertical
81,1,Return,Horizontal
81,1,Return,Horizontal
81,0,Return,Vertical
81,0,Return,Vertical
81,1,Return,Vertical
81,0,Return,Vertical
81,1,Return,Vertical
81,1,Return,Horizontal
81,1,Return,Vertical
81,1,Return,Vertical
82,1,Cross,Horizontal
82,1,Cross,Horizontal
82,0,Cross,Horizontal
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Horizontal
82,0,Cross,Horizontal
82,0,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,0,Cross,Horizontal
82,0,Cross,Horizontal
82,1,Cross,Horizontal
82,1,Cross,Horizontal
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,0,Cross,Horizontal
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Horizontal
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Vertical
82,0,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,0,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,0,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Horizontal
82,0,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,1,Cross,Vertical
82,1,Cross,Horizontal
82,1,Cross,Horizontal
82,1,Cross,Vertical
82,1,Return,Vertical
82,0,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Horizontal
82,0,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Vertical
82,0,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Vertical
82,1,Return,Vertical
82,1,Return,Vertical
82,0,Return,Vertical
82,1,Return,Vertical
82,1,Return,Vertical
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Vertical
82,0,Return,Vertical
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Vertical
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Vertical
82,1,Return,Horizontal
82,1,Return,Horizontal
82,1,Return,Vertical
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,0,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Vertical
83,0,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,0,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Horizontal
83,1,Cross,Horizontal
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Cross,Vertical
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Horizontal
83,0,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Vertical
83,1,Return,Horizontal
83,1,Return,Vertical
83,1,Return,Horizontal
84,0,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,0,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,0,Cross,Vertical
84,1,Cross,Vertical
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,0,Cross,Vertical
84,1,Cross,Vertical
84,1,Cross,Vertical
84,0,Cross,Vertical
84,1,Cross,Vertical
84,0,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,0,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Vertical
84,0,Cross,Vertical
84,1,Cross,Vertical
84,1,Cross,Vertical
84,1,Cross,Vertical
84,1,Cross,Vertical
84,0,Cross,Horizontal
84,0,Cross,Vertical
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,0,Cross,Vertical
84,1,Cross,Horizontal
84,0,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Horizontal
84,1,Cross,Vertical
84,1,Return,Vertical
84,1,Return,Horizontal
84,0,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Vertical
84,0,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Horizontal
84,0,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Vertical
84,0,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Horizontal
84,0,Return,Vertical
84,1,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Vertical
84,0,Return,Vertical
84,0,Return,Horizontal
84,1,Return,Horizontal
84,0,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Horizontal
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Vertical
84,1,Return,Horizontal
84,1,Return,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,0,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,0,Cross,Vertical
85,0,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,0,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,0,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,0,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Cross,Vertical
85,1,Cross,Horizontal
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Vertical
85,0,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Vertical
85,1,Return,Horizontal
85,1,Return,Horizontal
85,1,Return,Horizontal
85,0,Return,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,0,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,0,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,0,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Vertical
86,0,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,0,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Vertical
86,0,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,0,Cross,Vertical
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Horizontal
86,1,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Vertical
86,1,Cross,Horizontal
86,0,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Horizontal
86,0,Return,Horizontal
86,1,Return,Horizontal
86,0,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Vertical
86,0,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Horizontal
86,0,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Vertical
86,1,Return,Horizontal
86,1,Return,Vertical
86,1,Return,Vertical
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,0,Cross,Horizontal
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,0,Cross,Horizontal
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,0,Cross,Horizontal
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Vertical
87,0,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,1,Cross,Vertical
87,1,Cross,Vertical
87,0,Cross,Vertical
87,0,Cross,Horizontal
87,0,Cross,Horizontal
87,0,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,1,Cross,Vertical
87,0,Cross,Horizontal
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Vertical
87,0,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,1,Cross,Horizontal
87,0,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Vertical
87,1,Cross,Horizontal
87,0,Cross,Horizontal
87,1,Cross,Vertical
87,0,Cross,Horizontal
87,1,Cross,Horizontal
87,1,Return,Vertical
87,0,Return,Vertical
87,1,Return,Vertical
87,0,Return,Horizontal
87,0,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Horizontal
87,0,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Vertical
87,1,Return,Vertical
87,1,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Horizontal
87,0,Return,Horizontal
87,0,Return,Vertical
87,0,Return,Vertical
87,1,Return,Vertical
87,1,Return,Vertical
87,1,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Vertical
87,0,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Vertical
87,1,Return,Vertical
87,0,Return,Horizontal
87,0,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Horizontal
87,0,Return,Vertical
87,0,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Vertical
87,1,Return,Horizontal
87,0,Return,Vertical
87,0,Return,Vertical
87,1,Return,Vertical
87,1,Return,Horizontal
87,1,Return,Vertical
87,0,Return,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,0,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,0,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,0,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Vertical
88,0,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Cross,Vertical
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Horizontal
88,1,Cross,Vertical
88,1,Return,Vertical
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Vertical
88,1,Return,Horizontal
88,1,Return,Horizontal
88,1,Return,Horizontal
