Subject,Accuracy,Motion Direction,Movement Type
49,1,Vertical,Cross
49,1,Vertical,Cross
49,1,Vertical,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,0,Horizontal,Cross
49,1,Vertical,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,1,Vertical,Cross
49,1,Horizontal,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,0,Horizontal,Cross
49,0,Horizontal,Cross
49,1,Horizontal,Cross
49,0,Vertical,Cross
49,1,Horizontal,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,0,Horizontal,Cross
49,1,Horizontal,Cross
49,1,Horizontal,Cross
49,0,Vertical,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,0,Horizontal,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,1,Vertical,Cross
49,1,Vertical,Cross
49,1,Vertical,Cross
49,1,Vertical,Cross
49,0,Horizontal,Cross
49,1,Horizontal,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
49,1,Vertical,Cross
49,1,Horizontal,Cross
49,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,0,Vertical,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Vertical,Cross
50,0,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,0,Vertical,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,0,Vertical,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,0,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,0,Horizontal,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,0,Vertical,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,0,Vertical,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,1,Horizontal,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,1,Vertical,Cross
50,1,Horizontal,Cross
50,1,Vertical,Cross
51,1,Vertical,Cross
51,0,Horizontal,Cross
51,0,Horizontal,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
51,0,Vertical,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
51,0,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,0,Horizontal,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,0,Vertical,Cross
51,0,Vertical,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Vertical,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
51,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,0,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,0,Horizontal,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,0,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
52,1,Vertical,Cross
52,1,Horizontal,Cross
52,1,Horizontal,Cross
52,1,Vertical,Cross
53,0,Horizontal,Cross
53,1,Vertical,Cross
53,1,Vertical,Cross
53,0,Horizontal,Cross
53,1,Vertical,Cross
53,0,Horizontal,Cross
53,1,Vertical,Cross
53,0,Horizontal,Cross
53,0,Vertical,Cross
53,0,Vertical,Cross
53,1,Horizontal,Cross
53,0,Horizontal,Cross
53,0,Horizontal,Cross
53,1,Horizontal,Cross
53,0,Vertical,Cross
53,1,Horizontal,Cross
53,0,Vertical,Cross
53,0,Horizontal,Cross
53,1,Vertical,Cross
53,0,Horizontal,Cross
53,0,Vertical,Cross
53,1,Vertical,Cross
53,1,Vertical,Cross
53,0,Vertical,Cross
53,1,Vertical,Cross
53,0,Vertical,Cross
53,0,Vertical,Cross
53,1,Horizontal,Cross
53,0,Vertical,Cross
53,1,Vertical,Cross
53,0,Vertical,Cross
53,0,Horizontal,Cross
53,0,Horizontal,Cross
53,0,Vertical,Cross
53,1,Horizontal,Cross
53,0,Horizontal,Cross
53,1,Vertical,Cross
53,1,Horizontal,Cross
53,0,Horizontal,Cross
53,0,Horizontal,Cross
53,1,Vertical,Cross
53,0,Horizontal,Cross
53,0,Horizontal,Cross
53,1,Horizontal,Cross
53,0,Vertical,Cross
53,1,Vertical,Cross
53,0,Horizontal,Cross
53,1,Vertical,Cross
53,1,Horizontal,Cross
53,1,Vertical,Cross
53,1,Vertical,Cross
53,1,Horizontal,Cross
53,0,Horizontal,Cross
53,0,Horizontal,Cross
53,1,Horizontal,Cross
53,1,Vertical,Cross
53,1,Horizontal,Cross
53,0,Horizontal,Cross
53,1,Vertical,Cross
53,1,Horizontal,Cross
53,1,Vertical,Cross
53,0,Vertical,Cross
53,1,Horizontal,Cross
53,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,0,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,0,Horizontal,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,0,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,0,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,0,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Horizontal,Cross
54,1,Vertical,Cross
54,1,Vertical,Cross
54,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,0,Vertical,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,0,Horizontal,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,0,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,0,Vertical,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,0,Vertical,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,0,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Vertical,Cross
55,1,Horizontal,Cross
55,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,0,Horizontal,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,0,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,0,Vertical,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,0,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
56,0,Horizontal,Cross
56,1,Horizontal,Cross
56,0,Vertical,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,1,Horizontal,Cross
56,0,Horizontal,Cross
56,1,Vertical,Cross
56,1,Horizontal,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
56,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,0,Horizontal,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,0,Horizontal,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,0,Horizontal,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Vertical,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
57,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,0,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,0,Horizontal,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
58,1,Horizontal,Cross
58,1,Vertical,Cross
58,1,Vertical,Cross
58,1,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,0,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,0,Horizontal,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,0,Horizontal,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,0,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,1,Horizontal,Cross
59,0,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Horizontal,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Vertical,Cross
59,1,Horizontal,Cross
59,0,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,0,Vertical,Cross
60,0,Horizontal,Cross
60,1,Vertical,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Vertical,Cross
60,0,Horizontal,Cross
60,1,Horizontal,Cross
60,0,Horizontal,Cross
60,1,Vertical,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Vertical,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Horizontal,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,0,Vertical,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,0,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,0,Horizontal,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,0,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Vertical,Cross
60,0,Horizontal,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Vertical,Cross
60,1,Horizontal,Cross
60,1,Horizontal,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Horizontal,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Vertical,Cross
60,1,Horizontal,Cross
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,0,Vertical,Return
61,0,Vertical,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,0,Horizontal,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Vertical,Return
61,1,Vertical,Return
61,1,Horizontal,Return
61,1,Horizontal,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,0,Horizontal,Return
62,0,Vertical,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,0,Vertical,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,0,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Vertical,Return
62,1,Vertical,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,0,Vertical,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
62,1,Horizontal,Return
63,0,Horizontal,Return
63,1,Vertical,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,0,Horizontal,Return
63,1,Vertical,Return
63,0,Vertical,Return
63,1,Horizontal,Return
63,0,Vertical,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,0,Vertical,Return
63,1,Vertical,Return
63,1,Vertical,Return
63,0,Vertical,Return
63,1,Vertical,Return
63,1,Vertical,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,1,Vertical,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,1,Vertical,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,0,Horizontal,Return
63,1,Vertical,Return
63,1,Horizontal,Return
63,1,Vertical,Return
63,1,Horizontal,Return
63,0,Horizontal,Return
63,1,Vertical,Return
63,1,Vertical,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,0,Horizontal,Return
63,1,Vertical,Return
63,1,Vertical,Return
63,1,Vertical,Return
63,0,Vertical,Return
63,0,Vertical,Return
63,0,Vertical,Return
63,1,Horizontal,Return
63,1,Vertical,Return
63,0,Horizontal,Return
63,1,Vertical,Return
63,0,Vertical,Return
63,1,Vertical,Return
63,1,Horizontal,Return
63,1,Vertical,Return
63,1,Vertical,Return
63,0,Horizontal,Return
63,0,Vertical,Return
63,1,Vertical,Return
63,1,Vertical,Return
63,1,Horizontal,Return
63,1,Horizontal,Return
63,0,Horizontal,Return
63,1,Horizontal,Return
63,0,Horizontal,Return
63,1,Vertical,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,0,Vertical,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,0,Horizontal,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,0,Vertical,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,0,Horizontal,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Horizontal,Return
64,0,Horizontal,Return
64,1,Vertical,Return
64,1,Horizontal,Return
64,1,Vertical,Return
64,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,0,Vertical,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Vertical,Return
65,1,Horizontal,Return
65,1,Horizontal,Return
65,1,Vertical,Return
